NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS; Nº ALUNOS 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;39640;FRANCISCO LOPES DE AZEVEDO PROFESSOR;Portugal; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;39640;FRANCISCO LOPES DE AZEVEDO PROFESSOR;Venezuela; 2 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;42304;DORIVAL MONTEIRO DE OLIVEIRA PROFESSOR;Chile; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;42304;DORIVAL MONTEIRO DE OLIVEIRA PROFESSOR;Venezuela; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;42316;MALBA THEREZA FERRAZ CAMPANER PROFESSORA;Japão; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;45469;MIGUEL NAKED MAJOR;Chile; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;45469;MIGUEL NAKED MAJOR;Colômbia; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;45469;MIGUEL NAKED MAJOR;Venezuela; 5 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;45470;MARILDA FERREIRA DE BRITO BARROS PEREIRA;Suíça; 2 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;45470;MARILDA FERREIRA DE BRITO BARROS PEREIRA;Venezuela; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;47958;AYR PICANCO BARBOSA DE ALMEIDA PROFESSORA;Cuba; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;47958;AYR PICANCO BARBOSA DE ALMEIDA PROFESSORA;Síria; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;47958;AYR PICANCO BARBOSA DE ALMEIDA PROFESSORA;Venezuela; 2 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;495529;JARDIM REPUBLICA;Bolívia; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;495529;JARDIM REPUBLICA;Venezuela; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;901581;GERALDINA COELHO MONTEIRO PROFESSORA;Paraguai; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;901581;GERALDINA COELHO MONTEIRO PROFESSORA;Venezuela; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;902548;RUTH COUTINHO SOBREIRO PROFESSORA;Bolívia; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;902548;RUTH COUTINHO SOBREIRO PROFESSORA;Venezuela; 2 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;905100;MARIA APARECIDA VERISSIMO MADUREIRA RAMOS PROFESSORA;Chile; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;911392;JOAQUIM DE MOURA CANDELARIA PROFESSOR;Venezuela; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;916304;JOAO FERREIRA DOS SANTOS PROFESSOR;Venezuela; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;917448;ANA HERONDINA SOARES SCHYCHOF PROFESSORA;Cuba; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;917448;ANA HERONDINA SOARES SCHYCHOF PROFESSORA;Ucrânia; 1 
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;919724;ZILAH FERREIRA VIAGI PASSARELLI DE CAMPOS PROFESSORA;Japão; 1 
ESTADUAL - SE;SAO ROQUE;ARACARIGUAMA;ARACARIGUAMA;8;15921;HUMBERTO VICTORAZZO PROFESSOR;Venezuela; 6 
ESTADUAL - SE;SAO ROQUE;IBIUNA;IBIUNA;8;15945;EUCLIDES MARIA BORBA;Japão; 1 
ESTADUAL - SE;SAO ROQUE;IBIUNA;IBIUNA;8;16056;LAURINDA VIEIRA PINTO PROFESSORA;Bolívia; 2 
ESTADUAL - SE;SAO ROQUE;IBIUNA;IBIUNA;8;45299;NAZARIA CIPRIANO DE FREITAS;Portugal; 1 
ESTADUAL - SE;SAO ROQUE;IBIUNA;IBIUNA;8;907133;OLIMPIA FALCI DONA;Bolívia; 1 
ESTADUAL - SE;SAO ROQUE;IBIUNA;IBIUNA;8;907133;OLIMPIA FALCI DONA;Haiti; 1 
ESTADUAL - SE;SAO ROQUE;IBIUNA;IBIUNA;8;920204;BAIRRO VERAVA;Japão; 1 
ESTADUAL - SE;SAO ROQUE;MAIRINQUE;MAIRINQUE;8;16081;ALTINA JULIA DE OLIVEIRA PROFESSORA;Bolívia; 1 
ESTADUAL - SE;SAO ROQUE;MAIRINQUE;MAIRINQUE;8;16081;ALTINA JULIA DE OLIVEIRA PROFESSORA;Japão; 2 
ESTADUAL - SE;SAO ROQUE;MAIRINQUE;MAIRINQUE;8;49396;MARIA DE OLIVEIRA LELLIS ITO PROFESSORA;Colômbia; 1 
ESTADUAL - SE;SAO ROQUE;MAIRINQUE;MAIRINQUE;8;49396;MARIA DE OLIVEIRA LELLIS ITO PROFESSORA;Japão; 1 
ESTADUAL - SE;SAO ROQUE;MAIRINQUE;MAIRINQUE;8;903231;JOSE PINTO DO AMARAL PROFESSOR;Japão; 1 
ESTADUAL - SE;SAO ROQUE;PARURU;IBIUNA;8;15970;LURDES PENNA CARMELO PROFESSORA;Espanha; 1 
ESTADUAL - SE;SAO ROQUE;SAO ROQUE;SAO ROQUE;8;15830;HORACIO MANLEY LANE;Venezuela; 3 
ESTADUAL - SE;SAO ROQUE;SAO ROQUE;SAO ROQUE;8;15891;GERMANO NEGRINI PROFESSOR;Japão; 1 
ESTADUAL - SE;SAO ROQUE;SAO ROQUE;SAO ROQUE;8;15891;GERMANO NEGRINI PROFESSOR;Venezuela; 1 
ESTADUAL - SE;SAO ROQUE;VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA;8;10406;VALENCIO SOARES RODRIGUES;Haiti; 3 
ESTADUAL - SE;SAO ROQUE;VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA;8;10406;VALENCIO SOARES RODRIGUES;Venezuela; 1 
ESTADUAL - SE;SAO ROQUE;VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA;8;10534;ORLANDO ELLERO PROFESSOR;Haiti; 3 
ESTADUAL - SE;SAO ROQUE;VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA;8;10637;PAULO SOARES DA SILVA;Costa Rica; 1 
ESTADUAL - SE;SAO ROQUE;VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA;8;10637;PAULO SOARES DA SILVA;Venezuela; 1 
ESTADUAL - SE;SAO ROQUE;VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA;8;36663;LEONARDO SOARES RODRIGUES;Haiti; 3 
ESTADUAL - SE;SAO ROQUE;VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA;8;36663;LEONARDO SOARES RODRIGUES;Venezuela; 1 
ESTADUAL - SE;SAO ROQUE;VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA;8;48148;ELIAS ALVES DA COSTA BACHAREL;Bolívia; 1 
ESTADUAL - SE;SAO ROQUE;VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA;8;906414;JARDIM SAO LUCAS;Haiti; 3 
ESTADUAL - SE;SAO ROQUE;VARGEM GRANDE PAULISTA;VARGEM GRANDE PAULISTA;8;924313;LAERCIO SURIM;Venezuela; 2 
ESTADUAL - SE;SAO VICENTE;ITANHAEM;ITANHAEM;8;11952;SILVIA JORGE POLLASTRINI PROFESSORA;Venezuela; 1 
ESTADUAL - SE;SAO VICENTE;ITANHAEM;ITANHAEM;8;12002;BENEDITO CALIXTO;Estados Unidos da América; 1 
ESTADUAL - SE;SAO VICENTE;ITANHAEM;ITANHAEM;8;12026;DAGOBERTO NOGUEIRA DA FONSECA;Japão; 1 
ESTADUAL - SE;SAO VICENTE;ITANHAEM;ITANHAEM;8;12038;JON TEODORESCO PROFESSOR;Argentina; 1 
ESTADUAL - SE;SAO VICENTE;ITANHAEM;ITANHAEM;8;12038;JON TEODORESCO PROFESSOR;Bolívia; 1 
ESTADUAL - SE;SAO VICENTE;PERUIBE;PERUIBE;3;4953;CEEJA DE PERUIBE;Portugal; 2 
ESTADUAL - SE;SAO VICENTE;PERUIBE;PERUIBE;8;36936;MAYA ALICE EKMAN;Venezuela; 1 
ESTADUAL - SE;SAO VICENTE;PERUIBE;PERUIBE;8;38830;OTTONIEL JUNQUEIRA PROFESSOR;Bolívia; 1 
ESTADUAL - SE;SAO VICENTE;PERUIBE;PERUIBE;8;42161;CARMEN MIRANDA;Bolívia; 1 
ESTADUAL - SE;SAO VICENTE;PERUIBE;PERUIBE;8;911331;JARDIM SAO JOAO;Argentina; 3 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;3;980183;CEEJA MAX DADA GALLIZZI;Bolívia; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;3;980183;CEEJA MAX DADA GALLIZZI;Portugal; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;6;435752;CEL JTO A EE REYNALDO KUNTZ BUSCH DOUTOR;Argentina; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;12014;FRANCISCO MARTINS DOS SANTOS;Colômbia; 2 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;12051;ABRAHAO JACOB LAFER DOUTOR;Japão; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;12178;JARDIM BOPEVA;Portugal; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;12191;AUGUSTO PAES D AVILA REVERENDO;Argentina; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;12221;LAUDELINO FERNANDES DOS SANTOS PROFESSOR;Colômbia; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;12233;MARIA PACHECO NOBRE PROFESSORA;Argentina; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;12233;MARIA PACHECO NOBRE PROFESSORA;Japão; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;12359;REYNALDO KUNTZ BUSCH DR;Venezuela; 2 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;42195;BALNEARIO DAS PALMEIRAS;Cuba; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;45196;MAGALI ALONSO PROFESSORA;Japão; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;45196;MAGALI ALONSO PROFESSORA;Venezuela; 2 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;46097;OSWALDO LUIZ SANCHES TOSCHI;Bolívia; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;48008;PEDRO PAULO GONCALVES LOPES PROFESSOR;Argentina; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;48008;PEDRO PAULO GONCALVES LOPES PROFESSOR;Espanha; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;49189;ADELAIDE PATROCINIO DOS SANTOS;Argentina; 2 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;49189;ADELAIDE PATROCINIO DOS SANTOS;Japão; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;269335;MARLENE LEITE DA SILVA PROFESSORA;Venezuela; 3 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;903097;RUBENS PAIVA DEPUTADO;Colômbia; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;905008;LIONS CLUBE CENTRO;Venezuela; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;907972;ALEXANDRINA SANTIAGO NETTO;Argentina; 1 
ESTADUAL - SE;SAO VICENTE;PRAIA GRANDE;PRAIA GRANDE;8;909836;VILA TUPI;Japão; 1 
ESTADUAL - SE;SAO VICENTE;SAO VICENTE;SAO VICENTE;8;12212;MARTIM AFONSO;Venezuela; 1 
ESTADUAL - SE;SAO VICENTE;SAO VICENTE;SAO VICENTE;8;12245;YOLANDA CONTE PROFESSORA;Nigéria; 1 
ESTADUAL - SE;SAO VICENTE;SAO VICENTE;SAO VICENTE;8;12300;MARGARIDA PINHO RODRIGUES;Venezuela; 2 
ESTADUAL - SE;SAO VICENTE;SAO VICENTE;SAO VICENTE;8;12348;LEOPOLDO JOSE DE SANT ANNA PROFESSOR;Colômbia; 1 
ESTADUAL - SE;SAO VICENTE;SAO VICENTE;SAO VICENTE;8;37576;ANTONIO LUIZ BARREIROS;Venezuela; 1 
ESTADUAL - SE;SAO VICENTE;SAO VICENTE;SAO VICENTE;8;41634;MARIA DULCE MENDES PROFESSORA;China; 1 
ESTADUAL - SE;SAO VICENTE;SAO VICENTE;SAO VICENTE;8;41634;MARIA DULCE MENDES PROFESSORA;Espanha; 1 
ESTADUAL - SE;SAO VICENTE;SAO VICENTE;SAO VICENTE;8;49153;ESMERALDO SOARES TARQUINIO DE CAMPOS FILHO;Venezuela; 2 
ESTADUAL - SE;SAO VICENTE;SAO VICENTE;SAO VICENTE;8;909865;JOSE DE ALMEIDA PINHEIRO JUNIOR PROFESSOR;Bolívia; 1 
ESTADUAL - SE;SAO VICENTE;SAO VICENTE;SAO VICENTE;8;923485;MARIO COVAS JUNIOR GOVERNADOR;Venezuela; 3 
ESTADUAL - SE;SAO VICENTE;SAO VICENTE;SAO VICENTE;34;559520;CENTRO ATEND SOCIOEDUC ADOLESCENTE DE SAO VICENTE CI;Espanha; 1 
ESTADUAL - SE;SERTAOZINHO;PITANGUEIRAS;PITANGUEIRAS;8;22755;MAURICIO MONTECCHI;Cuba; 1 
ESTADUAL - SE;SERTAOZINHO;PITANGUEIRAS;PITANGUEIRAS;8;22755;MAURICIO MONTECCHI;Portugal; 1 
ESTADUAL - SE;SERTAOZINHO;SERTAOZINHO;SERTAOZINHO;8;44635;MARIA CONCEICAO RODRIGUES SILVA MAGON PROFESSORA;Venezuela; 2 
ESTADUAL - SE;SERTAOZINHO;SERTAOZINHO;SERTAOZINHO;8;49585;ANNA PASSAMONTI BALARDIN;Venezuela; 4 
ESTADUAL - SE;SERTAOZINHO;SERTAOZINHO;SERTAOZINHO;8;905847;FERRUCIO CHIARATTI;Portugal; 1 
ESTADUAL - SE;SERTAOZINHO;SERTAOZINHO;SERTAOZINHO;8;923023;NICIA FABIOLA ZANUTO GIRALDI PROFESSORA;Japão; 1 
ESTADUAL - SE;SERTAOZINHO;SERTAOZINHO;SERTAOZINHO;8;923023;NICIA FABIOLA ZANUTO GIRALDI PROFESSORA;Portugal; 1 
ESTADUAL - SE;SERTAOZINHO;SERTAOZINHO;SERTAOZINHO;8;923023;NICIA FABIOLA ZANUTO GIRALDI PROFESSORA;Venezuela; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;3;980109;CEEJA NORBERTO SOARES RAMOS PROFESSOR;Alemanha; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;3;980109;CEEJA NORBERTO SOARES RAMOS PROFESSOR;Bolívia; 2 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;3;980109;CEEJA NORBERTO SOARES RAMOS PROFESSOR;Chile; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;3;980109;CEEJA NORBERTO SOARES RAMOS PROFESSOR;Estados Unidos da América; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;3;980109;CEEJA NORBERTO SOARES RAMOS PROFESSOR;Guiné-Bissau; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;3;980109;CEEJA NORBERTO SOARES RAMOS PROFESSOR;Haiti; 14 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;3;980109;CEEJA NORBERTO SOARES RAMOS PROFESSOR;Itália; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;3;980109;CEEJA NORBERTO SOARES RAMOS PROFESSOR;Japão; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;3;980109;CEEJA NORBERTO SOARES RAMOS PROFESSOR;Paquistão; 2 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;3;980109;CEEJA NORBERTO SOARES RAMOS PROFESSOR;Venezuela; 2 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;6;417427;CEL JTO A EE JULIO PRESTES DE ALBUQUERQUE DOUTOR;Portugal; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;6;417427;CEL JTO A EE JULIO PRESTES DE ALBUQUERQUE DOUTOR;Venezuela; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;6;985284;CEL JTO A EE ANTONIO PADILHA;Haiti; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;6;985284;CEL JTO A EE ANTONIO PADILHA;Honduras; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16093;JOAQUIM IZIDORO MARINS PROFESSOR;Japão; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16093;JOAQUIM IZIDORO MARINS PROFESSOR;Paraguai; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16100;JOSE ODIN DE ARRUDA PROFESSOR;Haiti; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16100;JOSE ODIN DE ARRUDA PROFESSOR;Venezuela; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16111;GENESIO MACHADO PROFESSOR;Venezuela; 4 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16135;EZEQUIEL MACHADO NASCIMENTO PROFESSOR;Japão; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16159;VERGUEIRO SENADOR;Haiti; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16159;VERGUEIRO SENADOR;Venezuela; 3 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16160;JULIO PRESTES DE ALBUQUERQUE DOUTOR;Cuba; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16160;JULIO PRESTES DE ALBUQUERQUE DOUTOR;Haiti; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16172;FRANCISCO CAMARGO CESAR;Venezuela; 3 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16196;ACCACIO DE VASCONCELLOS CAMARGO PROFESSOR;Bolívia; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16214;HUMBERTO DE CAMPOS;Haiti; 3 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16226;JOAO CLIMACO DE CAMARGO PIRES;Colômbia; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16226;JOAO CLIMACO DE CAMARGO PIRES;Japão; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16248;BRIGADEIRO TOBIAS;Haiti; 2 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16248;BRIGADEIRO TOBIAS;Venezuela; 2 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16251;ARTHUR CYRILLO FREIRE DOUTOR;Haiti; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16251;ARTHUR CYRILLO FREIRE DOUTOR;Venezuela; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16263;JOSE QUEVEDO PROFESSOR;Bolívia; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16263;JOSE QUEVEDO PROFESSOR;Haiti; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16275;MONSENHOR JOAO SOARES;Peru; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16287;MONTEIRO LOBATO;Haiti; 4 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16287;MONTEIRO LOBATO;Portugal; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16287;MONTEIRO LOBATO;Venezuela; 2 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16299;AGGEO PEREIRA DO AMARAL PROFESSOR;Estados Unidos da América; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16299;AGGEO PEREIRA DO AMARAL PROFESSOR;Venezuela; 2 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16305;JOSE REGINATO PROFESSOR;Cuba; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16305;JOSE REGINATO PROFESSOR;Venezuela; 2 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16317;JULIO BIERRENBACH LIMA PROFESSOR;Angola; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16329;LAURO SANCHEZ PROFESSOR;Argentina; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16329;LAURO SANCHEZ PROFESSOR;Venezuela; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16330;LUIZ GONZAGA DE CAMARGO FLEURY PROFESSOR;Portugal; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16378;OSSIS SALVESTRINI MENDES PROFESSORA;Estados Unidos da América; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16378;OSSIS SALVESTRINI MENDES PROFESSORA;Portugal; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16378;OSSIS SALVESTRINI MENDES PROFESSORA;Venezuela; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16391;ANTONIO MIGUEL PEREIRA JUNIOR;Cuba; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16391;ANTONIO MIGUEL PEREIRA JUNIOR;Japão; 2 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16408;ARQUIMINIO MARQUES DA SILVA PROFESSOR;Portugal; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16408;ARQUIMINIO MARQUES DA SILVA PROFESSOR;Venezuela; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16421;FRANCISCO COCCARO PROFESSOR;Haiti; 3 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16421;FRANCISCO COCCARO PROFESSOR;Venezuela; 4 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16433;ANTONIO PADILHA;Honduras; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16433;ANTONIO PADILHA;Países Baixos (Holanda); 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;36648;BALTAZAR FERNANDES;Uruguai; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;36651;DIOGENES ALMEIDA MARINS PROFESSOR;Venezuela; 5 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;38957;JORDINA AMARAL ARRUDA PROFESSORA;Colômbia; 2 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;38957;JORDINA AMARAL ARRUDA PROFESSORA;Haiti; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;39779;MARIA CANDIDA DE BARROS ARAUJO PROFESSORA;Venezuela; 4 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;41646;WALDEMAR DE FREITAS ROSA PROFESSOR;Espanha; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;42419;ELZA SALVESTRO BONILHA PROFESSORA;Bolívia; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;42419;ELZA SALVESTRO BONILHA PROFESSORA;Cuba; 2 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;42419;ELZA SALVESTRO BONILHA PROFESSORA;Haiti; 5 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;42420;RENATO SENECA DE SA FLEURY PROFESSOR;Haiti; 2 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;42420;RENATO SENECA DE SA FLEURY PROFESSOR;Japão; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;42444;MARINA GROHMANN SOARES FERNANDES PROFESSORA;Espanha; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;42444;MARINA GROHMANN SOARES FERNANDES PROFESSORA;Venezuela; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;43497;ANTONIO CORDEIRO PROFESSOR;Haiti; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;46991;LAILA GALEP SACKER PROFESSORA;Venezuela; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;70282;HELIO DEL CISTIA;Colômbia; 2 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;70282;HELIO DEL CISTIA;Jamaica; 1 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;70282;HELIO DEL CISTIA;Venezuela; 2 
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;478912;ELZIDE CELESTINA SOUZA PACHECO TUNUCHI PROFA;Estados Unidos da América; 1 
